text,label
สนไม๊😂,0
เบื่อคนมีคู่เด้เนาะยายจอย,1
5555 หิวนิ,2
ตอบแทนพี่ฟลุ๊คนะ ปัญญาอ่อน,1
ชุมพรเบาะ!,2
เค้าไม่กินช้างงง,1
นี่ไง,2
ใช้ได้เดือนกว่าหน้าจอเสียแล้ว,1
ไปกินกันเหอะหิว,0
คุณแม่,0
ปล่อย,2
แสงโสม!,2
นึกว่าจะลดหมู แต่ลดเป๊ปซี่ 😆,1
มึงอะ,2
จัดเลยๆ,2
ได้เลยจ้ะ,2
พน.ไงอ้วนนน,0
ป้ะๆ,0
สงสัยจะไม่ทัน,0
ว่ามาคะ,2
ไม่ทัน จบนะ,1
กูเห็นละ อยากกิน,0
เออ55,0
พี่มีนคะ,0
เค,2
กดว้าวได้มั้ยเนี่ย,0
น่ากินเนาะ,0
จะพาไปกินหยอออ? :3,0
กูเกลียด Blend 285 สัส.,1
343 อ้ะ,2
ทีเดด,2
น่ากินจังเลยยย,0
หารค่ะ🐷,2
เบื่อไอ้พวกขายสายกัญ มาก,1
ใจร้าย,0
อยากกินอ่าาา,0
ไม่ชอบบบบ,1
หมดหล่ะ,2
หึ้ยย,0
2สาขา,2
ยังก่อน ตัองสอบนิ เครียดเด้,1
มันไม่มีเซ็นทรัลเวสเกตนิ,1
เกลียดดดดด ไม่เข้าใจกูววว 🙄🙄🙄,1
หยุดใกล้ๆก็ 13,0
หมูกะทะนะ,2
พาไปสิ่,2
show dc คนร้าง และเงียบเหงามาก,1
17มั้ยจ้ะ,2
ไม่มีทาโกะยากิแล้วหรอคะ😢,1
เดวเผากางเกงแม่งให้หมดเรย,1
ไปเถอะนะ,2
ไม่เอาชอบฮอทพอท ❤,0
เงิบจริง อย่างเปรี้ยววววว,1
ปะเวสเกต,0
น่ากินค่ะ,0
อยาก?,2
อิ่มมั้ย,2
เกลียดดดดด,1
ไปนะ,2
งอเเงไร,2
อูยยย วันเกิดๆๆๆ,0
หื้มมม🤡,2
😋🍜,0
ไม่ได้ไปอะ,1
จบ,2
ขำไม่ออกจริงๆ,1
พนมะ,0
หิวววว,2
แว่น กรุ๊ป,2
บ้านเราอยู่ในกะลาต่อไป,1
ไม่สวยอย่างแรง นิสสัน จุ๊ก,1
เงินมีน้อย,1
น่าอร่อย,0
แพงไม่แดก,1
เปลี่ยนบัตรโดยไม่บอก,1
จะพลาดได้ไงงงง,0
GTRอัลลัยหน้าตายังกะnissan Z,1
จัดป่ะสี29 นี้,0
เริศคะ,0
ลิตร499,2
ผ้าอนามัยมันบาดหี!!!!,1
กุไม่กล้าขับ เสียว555,1
โด่วแค่ยาริส นึกว่าเฟอรารี่,1
เรากินฝีไม่ได้น้า มันสกปรก,1
งัว,2
เสียอย่างเดียวไม่มีกุ้ง,1
มีป้ะ,2
เหลื่อมล้ำ,1
ไม่เอาละเปลียนร้านมั้ง,1
เศร้าสัสแดกสปายอยู่บ้าน,1
หารกันอิ่มสบาย,0
เลี้ยงกู!,2
กินก่อนไป,2
กลับมาเร้ววววว,0
มื้ออื่น ๆ,2
ไปๆๆๆฉลองวันเกิด,0
เลิกใช้กานิเย่ถาวรอะบอกเลย,1
ลดน้ำหนัก,2
ไม่ใช่เราแน่นอน เราไม่แดก 100,1
จัดไปสุพจน์หาพวกแปป,0
สุ้ๆๆคับ,0
ด้ายย,2
จัดสักมื้อเนาะ,0
ป่ะๆ กินๆๆๆ,0
เด๋วนี้ นาวาร่า ก็ด้วยนะครับ,1
แสงไหนก็ไม่ดีต่อใจเท่าแสงโสม🤝,1
ลำปาง,2
ผมชักไม่มั่นใจในนิสสันแล้ว,1
อีทูดี้ อิเวง,1
ไปป่ะ อยาก,0
พลีสสส,2
พาไปหน่อยพน,0
อยากกินค่ะ,0
โอเคร,2
Dจัง😍,0
ยี๋,2
บุหรี่ไฟฟ้า จับนะเทอ,1
😑😑😑😑😑,2
แชร์ไปให้เยอะๆ,0
แคมรี่ค่ะ,2
ลืมสั่ง,2
พลาดได้ไง,2
น่าจะขายไม่ดีแหละ โคตะระเซง,1
บาบีก้อน 400 อีสัส กลับมาจน,1
ว้าวววว,0
เป็นไรอะ ด่าตลอด รำ,1
รักในหลวง,2
แน่นอน,2
อยากกินอ่า,0
กูว่าเลื่อนแดกเอ็มเค 55555,1
ถ้าเสียหมื่นนึงก็ไม่ได้กิงนะ,1
อยากลองอะ,2
แดกก,0
โยว์,2
ดูแค่รีวิว ผมว่าคงขอผ่าน แย่,1
very interesting ka,0
เลี้ยงปีใหม่กัน,0
งบหมด,2
มันเว่อร์ แค่โฆษณาผ้าอนามัย,1
มึงอะเลี้ยง,0
ทำไมมันไม่มีโปรให้เร๊าาาาาา,1
ลดน้อยจุง 😂,1
ตำส้มตำหรอ,2
เหมือนเสียงจะเบาไปน่ะครับ,1
ไปกิน(สิ่),0
แล้วงายยย,2
ราคาแพงเกินไปพอๆกับ vios เลย,1
แถวมอ.~,0
หนูอยากกิน,2
343 ค่ะ,2
กลับยังงง,2
ตายคาบุหรี่ไฟฟ้า,1
คน อารมเซ็ง วันไหนดีคาฟ,1
ปวดหัวครับ,1
สาขาบางกะปิหายไปไหนอดกินเลย,1
เค หาวันไป,0
รับไปไหน555,0
พร้อมๆ🐷,2
โจมาโลนไม่ทนเลย,1
อยากกกกินนน,0
หนีไปนอนดีกว่าาา ฝันดีเด้อ,1
55555เหนบาบิกอนยัง,0
เตงพ่อง,2
ไปบ้ๆๆ,2
แวะกินเอมเค 55555,0
อดๆๆๆๆๆ,0
เอ่อmamondeแม่งติดจริง ต้องยอม,1
ลำพูน,2
อยากกินงะ,0
ก็คิดว่าจะเปย์ คุณหลอกดาว555,1
วันไหนดีน้า,0
หมดวันนี้,2
กลัวลิ้นพัง ..,1
เกินไปคับแค่บุหรี่ไฟฟ้า,1
ลองยังงง,2
ฉันและเธอ,2
เบลล์ ไม่ชอบกินผัก สาธุพันรอบ,1
โกงมากก,1
18ค่ะ,2
ตามครับ,2
หิวเหน้าะ,2
ยุคไทยแลนด์​ 4.0 เหอะๆ ตลกว่ะ,1
จัดไปแล้ว,2
แอ้นเลี้ยง,2
รักHonda,2
งื้ออออิ,0
พูดไรวะๆ,2
จัดเลยเดะ,2
อยากๆๆๆๆ,0
มึงหิวววว,2
ไปม่ะ,2
สามัญชน แต่ให้ใช้คำราชาศัพท์,1
นี้แน่,0
น่ากิงเน้อออออ,0
วีโก้มันร่อนครับ.หย่าขับเร็ว,1
กานิเย่ทำหน้าวอกมากๆๆๆๆ,1
Vios,2
ลองแล้วอร่อยจริง😘,0
อยากอยุ่,2
ไม่เคยมีปลาหมึกยัดไส้เลย,1
ไม่มีรสชาติอะไรเลย เสียใจ,1
ไปกินกันน่ะ😘,0
คุนหลอกดาวอีกแล้ว,0
อะไรก็ได้ที่ไม่ใช่สเมอร์นอฟ,1
ผมขับ 2017 ไม่ดังเท่ารีโว้นะ,1
เพราะฤทธิ์ smirnoff แน่ๆ,1
ด้วยความยินดีคร้าบ,0
บ้าไปแล้ววววววเจ้าหน้าที่.......,1
รีวิวผ้าอนามัยสั้นๆเลย เจ็บ,1
รีฟิลปีนี้มาช้ามากกกกกกกกกก,1
กูกลับ 13 แต่ตังไม่มีเด้อ 555,1
ยุแถวใหน,2
โซนตาก โซนกำแพงเพชร มีไหมค่ะ,1
ต้มยำ!!!!,0
เห็นหมูบาบีก้อนแล้วจะอ้วก,1
ไปไหนอีก,2
พลีสส,0
เลิกกิน 285 กันได้แร้วววว. 😁😁😁,1
ของน้อยมาก ชูชิอ่ะ โฮมโปร,1
ลุยไหม,2
กินช้างไปสามแก้วเมาทันที พอคะ,1
แดกทีไรขี้ทุกทีนะสปายนะ,1
อยากกินเด้,0
ขอกินก่อนดิ ปีนี้,0
หิวหราาาาาา,0
ต้องไปเสียตังซื้อชุดอีกกกกก,1
อิ่มมมมมมม,2
ไม่ใช้กานิเย่,1
เท่าน้านน,2
เม้นโคตรเดือดเลยยย,1
",อยากกิน",0
ไม่แดกไม่อร่อย55,1
อยากกิง,0
หมดเกลี้ยง,0
เสียค่าเตาย่างเพิ่มไหมครับ,1
ไม่เห็น,2
กลัวตังหมด,2
ผิดกฏหมายอะไรรึ บุหรี่ไฟฟ้า,1
อืมๆ,2
บัตรหมดแล้ว,1
พรุ่งนี้จัดเลยครับ,0
รีบจัดสิฮะ,0
เห็นแล้ววว,2
ไม่ไปตรงkulovเนี่ยแหละ,1
จัดดด,0
มึงร่,2
เลิกกิน เลิกติดตาม 👎👎👎👎👎👎,1
สเมอร์นอฟ3ป๋องทำพิษไอสัส,1
ก็ดีแต่บ่นแหละ รำ,1
มันดีนะ,2
สนม่ะค่ะ,2
เอาหัวแม่เท้าคิด....!!!!😕,1
เบือสิงห์และจะกินลีโอแทน,1
อือหืออออ มันไม่ช่ายยยยย,1
สวยอ่ะ ซีวิค3ประตู,0
บันเทิง,2
วันนี้มันหิวแปลกๆๆ,0
จัน-ศุก อ่ะจ้าา อด5555,1
หม่าล่าก้งั้นๆ,1
แบบนี้ไม่ดีเลยยย,1
รักกกกกก ^^,0
ไฮเนเก้นท์ ถูกกินแล้วขมคอ,1
สักครั้งคงดี,0
ปรากด แพงกว่าค่าอาหาร,1
กากขึ้นทุกวันๆ,1
ต้องจัดๆ,0
ไปๆ555 😮👀,0
อยากกินแสงโสม,0
ไปสิรอไร,0
เสียเวลา,1
ปุ๊กอ่ะ ไปป่ะ,0
B1 ไม่ชอบกินไอติมอะ B2,1
จ-ศทั้งวัน,2
พอเหอะ,1
เชี้ยย เเพ้ผ้าอนามัยอีกละ.,1
5555,2
ไม่กินเรดจ้า,1
วันนี้ไป บอกว่าหมดโปร คือรัยงง,1
เบื่อละ,1
จย้า,2
เมื่อไร???,2
หมูทะเถอะ ตอนนี้ หิวววว😭,1
อยากๆ รอก่อนๆ,0
ไม่อยากกินแระ,1
เก่งจริงๆจับบุหรี่ไฟฟ้า,1
อยากกิน😂😂,0
ไม่มีตังอีสัส,1
เลิกงาน,2
หัวค่ดเหม็นบาร์บีกอน ฟ้าคคคคคคค,1
ไม่มีกุ้ง ไม่ชอบด้วย ไม่อร่อย,1
ดีมากสุดยอดเลย,0
สนใจนิสสันมาร์ชค่ะ,0
แพ้ผ้าอนามัย T T,1
ไมได้ลดราคาเลย😔😤,1
เคี้ยวไม่ไหว,1
น่าจัดสักวัน,0
อ้วนเลี้ยง,2
ไม่ใจ,2
ไหนว่าเปลี่ยนกะทะละไง,1
รอๆๆ,0
หนักกว่าป๋องดำเยอะออเจ้า,1
ซื้อให้ไอ้อ้วน,0
มันคือไร,2
จะกิน MK 😆,0
ถ้าไม่ดื่มน้ำตราสิงห์โดนกระทืบแน่,1
Hotpotเถอะ,2
เซ็ง ฮอทพอทเดอะมอลล์ปิดอะ,1
ส่ายเอว ส่ายเอว 😁😀 #ubeer,1
สาขาอื่นมันไม่ร่วมไง,1
มีกี่ใบอ่ะ,2
เกี่ยวกับเงินภาษีล้วนๆ,1
กินช้างจนเบื่อข้อยอยากลองลีโอ,1
กินนี่มะ,0
กูอยากทำซีวิคแบบนี้,0
มาๆจัด,2
เน๊อะ 55,2
มี2คน555,2
ง่วบ,2
หุยยยยยย ป้ะ!!!!,0
สนใจ mg3 ค่ะ,0
แพ้กลิ่นบุหรี่ไฟฟ้าอย่างจิงจัง,1
ไม่ อารมณ์ไม่ดี เหมือนหน้าตา,1
นังหนุ😘😘,2
จับบุหรี่ไฟฟ้า สุดบบรรยาย,1
แงยุเวร,1
อยากมากกกก,2
ไปตอนไหน,2
งดบุฟเฟ่ต์กันเถอะ,1
ปูยยยยยยยยยย!!,0
มาใหม่ๆ,0
อยากไปโดนจุงเบยย,0
กูได้แสงโสมจริงด้วย อีเหี้ยยย😂,1
ไม่ดีกว่า,1
นึกว่าบาบีก้อน,1
น่ากินน่ะ ว่ามั้ย,0
เอิ้มม,0
เลี้ยงที,2
อิ่มแล้ว,1
น้องหงษ์ทอง,0
เบื่อฉิบหายผ้าอนามัยหวงกาวเนี่ย,1
ไม่กินนน,1
รอน่ะ,2
จัดๆ hotpot ไหม 555,0
ไปทานกันๆ วันไหนดี,0
มันคิดเป็นหัวหรา,0
ป๊ะๆๆๆ,2
ยูจะกิน?,2
ยั่วยวน,2
ไปกิน,2
ไปไหมละ,2
ไปปปปป,0
เค้กน่าลอง,0
แอคคอด ๆ,2
อยากไปไหมแม่,0
สเมอนอฟทำพิษ กูจะอ้วกกก,1
อิ่มแล้ว55,0
😅😅😅,2
เรากิน mk ก็ท้องเสีย,1
กูกินปิ้งย่างไม่ได้จ๊ะ 😭,1
ไปค่ะ,0
พาไปหน่อย,0
🤪,0
จ้าาา,2
ไปด้วยดิ,0
😄,0
เปิดแล้วจ้า,0
เบื่อไก่อยากกินเอ็มเค,1
แกกกกก,2
ท้องจะแตกกกก,0
บางครั้งหมดแล้วหมดเลย,1
สนม่าย,0
ขอบคุณค่าา 😊,0
ไม่กล้ากินบาบีก้อนแร้ววว,1
น้องไม่ซื้ออินนิสฟรีให้ ร้องไห้,1
ม่ายยยยยยยยยยยยยย,1
อิสัดดด มะต้องกิน เลิกคบด้วย,1
อิเหี้ยออมทำกูอยากกินเอ็มเค,1
อย่าาาาาาาาาาาาาาาาา,1
แหมๆๆกินลีโอด้วย,0
จัดเลยป้าว,2
จะขวนไปชาบูเนี่ย,1
กินแลบปรกติสุขกันดีกว่า,1
ร่วมจ้าา,2
ใช่ดีมากเรยค่ะ,0
ใช่คะไม่อิ่มเลยแพงมากด้วย 😔,1
มันไม่อิ่มเร็วไง เกี๊ยวมีแต่แป้ง,1
แฟนจ๋าาาา,2
สวยกว่า revo อีก,1
ไม่ทัน,1
โหบุหรี่ไฟฟ้า นึกว่าฆ่าคนตาย,1
MKกับฮอตพอตน่าทำนะ,0
เบียร์ช้างอ่ะ ไม่เอา555,1
มาแล้วค่ะ,2
ขอบายไม่สู้แสงโสมมม,1
=+++,2
อะไรว้ะ,2
หมดเขต ก่อนพอดี,0
ปายๆๆ,2
ไม่มีบัตรจ้า,1
จัดให้โหมดดดด,0
ok 😍😍😍,2
เย้ๆๆๆ,0
ปายย,0
หื้มมมมมมมมมมมมม,0
ตังจะซื้อของยังไม่มีเลย5555,1
ไม่ทันเค้าเลย เข้าไปก็หมดซะละ,1
พักเนาะ,2
พลีส.,0
ใครจ่ายน้าาา..,0
ไม่ไป!,1
มากกกกกกกก,2
เออพนเลย,2
ควยเลยครับ,1
ได้ข้าว,2
ค่าชุดก้อกินบาบีกอนได้ล้าว,1
ป๋าาาาาา,2
แม่งไม่มีคำว่า สว. ซักกะแอะ,1
อยากกิน?,2
กินไม่ได้​ แพ้​ คัน​ 555,1
ปีใหม่แจกัล,0
เคยไปลองขับแต่mg5,0
ไปกินชิ,2
🤔🤔😎😎,0
แถวบ้านผมร่อยกว่าเยอะครับ😆,1
รวยมากมั้งง,1
2ก้อน,2
แจ่มเลย,2
หิวนะ555,0
ได้ๆ,0
ไปไหมมมมม,0
ป่ะะะะะ,0
เสียดายคงไปไม่ทันแน่เลย,1
I love NISSAN.,0
อ่างทอง,2
ไม่คุ้มมม,1
มีเงิน,2
ชัดเจน กูเลิกแดกผลิตภัณฑ์สิงห์,1
คับผม,2
ไม่อยากแดกเอ็มเคไปอีกนาน,1
โบนัส,2
ไม่กินอารมไม่ดี,1
จะไม่ซื้อนิสสัน,1
ลดราคา ลดคุณภาพ,1
อ่อย...น่ากินนนนน,0
บ่อยาก,1
ไปกับใคร,2
แต่ผ้าอนามัยเกาหลีแบบแพงอะ,1
ประเทศไทย!!ล่าช้า,1
หิวๆๆๆๆๆ,0
285กัยแสงโสมไม่ควรอยู่ด้วยกันไอสัส,1
มีซูชิหรอ,2
ห่านนนน,2
ถ้ากิน กินเอมเคโกลเหมาะก่า,1
แงๆๆๆ,2
บ่อิ่ม,1
สาธุ...🙏,0
ตั๋วๆ,2
ว่าไงงงงง,0
บิ๋ม คับ,2
อยากได้หม้อ Hotpot,0
จริง ยังเขย่าไม่เสร้จบอกหมด,1
ต้องจัด,0
เลี้ยงหมูหน่อยจิง,0
เคมีภัณ พวกอาหารยาก็ผิดดิ,1
ว๊อนนน,2
เธออะเลี้ยง,0
ต้องคนครบๆ,2
ป่ะ กินกัน,0
กันเลี้ยงเลย คิดถึง,0
ตุ่ย,2
สาระแน!555555 เอกชัย รื่นพิทักษ์,1
กะบี่,2
ยาบ้ายังโทษน้อยเลย RIP กฏหมายไทย,1
55 ไปๆ,2
เบียร์ช้าง ปวดหัวตายย,1
จริงๆ,2
ไม่มีอีนี่แดร้กไม่อร่อยนะ,1
ผ้าอนามัยแบบเย็นนี่เย็นจนหนาว,1
ทางเลือกใหม่ แทนบาบีก้อน,1
ปวดหัวตึบๆเพราะกินสปายแน่นอน,1
ลุย!!,0
ช้ากว่าเคอรี่,1
ว้าเสียดายย,1
ไม่น่าใช้ hadalabo 🤦🏻‍♀️,1
ปักกงนี้,2
มะมีตัง,2
พร้อมไหม,2
ไหมละ,2
งื้อออ,2
น้องหงส์ทอง 😚,0
เงียบฉี่,1
ขึ้นคับ,2
ทำไมระบบห่วยจังครับ,1
พรุ่งนี้ได้ป่ะ,0
เทอเลี้ยงเรานะ,0
เลี้ยงแหน่,2
ไม่กินเผ็ดอะ,1
9ตัวค่ะ,2
ไม่มีภูเก็ต,1
วันนี้?,2
แม่,2
อยากกินจุงเบย,0
ดีแมกไม่ขวัญใจผมเลยวิ่งชิวๆ,1
ลูกเราอดเลย555. ความสูงเกิน,1
คือที่ฮ่อ่งถูกกว่าไทยง่า,1
อั่นก่า,2
มาวัดก่อนคะ ตอนนี้,0
ปีใหม่ๆๆ,2
ยูเบียร์ ยูแดรก ไอไม่แดรก,1
จะกินนนน,0
รีบเรย,0
เปลี่ยนไหมละ,0
เสียใจ,1
เจอกัน,2
ใช่,2
ไปค่ะ 5555,0
หาเงินแปบ555,1
กรี๊ดดด,2
สุ้ๆพี่ยศ,0
หู้วๆๆ,0
มัวรอรัยอ่าจัดดิ,0
อันนี้ถูกกว่า hoegarden 555,1
พูเกจไม่มี,1
ไปกินกันเถอะ โกกกก,0
ป่ะกินกัน,2
คคคคคคค,2
กินมั้ยเทอ,0
เห็นด้วย,2
กินแค่นี้พอ,2
โนวมันนี่,1
ดีๆ🙏,2
ดีๆๆ อ้ะ,2
จริง ไม่อร่อยเหมือนเดิม,1
ก็ได้!!!!,2
ไปกินวันเกิดกัน,0
ที่รัก อยากกินอ่ะ,0
เรื่องจริงอันปวดจี๊ดดดด,1
แพงด้วย,1
ใช่ครับ,2
บาทครับ,2
จัดไปยยย,0
แค่15บาท,0
ฮ่าๆๆๆๆๆ,2
ไม่กินฮอตพอต,1
กลืนน้ำลายเอื้อกๆ,0
ชุมพรครับ,2
จะกินหรา,2
ชิ,2
แง่มๆ,2
ไปดิวะ,0
ราคาแพงอยู่นะ,1
บัตรหมดอายุยังไม่ได้ต่อเลย,1
สวัสดี,2
ไปกินกันพาลูกไปกิน,0
ตลกแดก 🤣,2
วันนี้ปะๆๆ,0
ไม่กินช้าง ช้างไม่อร่ย..,1
😘,0
แพง,1
พาเค้าไปกินหน่อยยย,0
เชียงราย,2
อั่ยยะ,0
หืมมมม,2
48 ชม.คับ,2
ยินดีคร้าบ <3 :),0
จะใช้กัญชาแทนละโทษเบากว่า,1
ไปกินกานนนน,0
ว่าไงจ่ะ,2
สยองงงงงงงงงงงงงงงง,1
กูจะแพ้ผ้าอนามัยจริงๆหรอ ควยเด้อ,1
น้องอยาก,2
ก้อนๆ,2
อีดอกเบิ่งแต่แนวกินเนาะ,1
อยากกกิน,0
มาม่าดีกว่าไหมครับ 😂😂,1
#ลุยยยฮ่ะ,2
จัดเลยยยย,2
10-11ไปกินกัน,0
สนไหมม,2
สนใขป่าวว,0
มีปัญหาเรื่องการแซะหมูค่ะ,1
เอมเคไป,0
ถ้าเดอะมอล์ปิดถาวรเลยมอส,1
แอร์เอเชียรึเปล่าคะ 555,1
ไปวันไหนดี 555,0
ไปป่ะล่ะ,0
kulovนี่หวานไปจริงดิ 😯,1
เพิ่งกินไม่ถึง2อาทิตย์เลยนะ,1
ความจัญไรของประเทศไทยก็งี้แหละ,1
อยากจัดหน่อย😊,0
แพ้ผ้าอนามัยเหมือนกันค่ะ 😣😣,1
โอเค5555,2
วันนี้ไปหาทั่วแล้วไม่เจอเลย,1
อยากกินอ่า :),0
หน้ากาก แสงโสม @ STAY Ekamai,1
อยากกกกกกินนน,0
เก๊าหิวววว,2
4หม้อๆ,2
แต่เราจะแดก Kfc แทนบาบีก้อน,1
ไก่เค็มไปนะครับ ไม่ชอบเลย,1
ซีวิค,2
ไม่มีค่า,2
รอบุฟเฟต์บาบีก้อนน,0
ไม่รวมค่ะ,2
นีเวียเถอะ,2
หมดโปรพอดี,1
เรสโก,0
ไปง้าบบบ 💓,0
อยากกินง่ะ,0
ค้าบบ5555,2
จัดเรยวันนี้😳😳,0
ผมเลิกไฟฟ้าละ,0
วันไหนนน,0
🐷🐷🐷,2
ตั้ง700,1
ก็ดีกว่ากินหงส์ทองอ่ะ 5555,1
ผอมมม,1
สิ้นเดือนละกัน,0
ต้องไปโดนละ,0
รอแกไง55,2
ไปๆๆๆกัน,0
ไป กินไหม,2
กะทะรุ่นใช้ช้อนตักมิได้นิ .....,1
น่าแดกม่ะ,2
บุรีรัมย,2
36รูปแบบ,2
อีบ้า,2
2กรม1แบน พังง แสงโสมอย่างแรงง,1
Yaris,2
รีเจนซี่ ตื่นสบายจริงเหรอ 555,1
กินกันไหม๊,0
ตอบๆๆ,2
เค็มเหมือนเดิม,1
กินช้างทีไรเหมือนหมาทุกที,1
บาบีกอน คือ ทางออก,0
มิว Xก็เป็น เห็นด้วยอย่างแรง,1
เบียร์ช้างที่ไหนขาย65บาทวะ,1
ไปด้วยได้ไหม ป้าาา,0
กินเอมเคกันนน,0
ต้องมาทานน้าาา,0
ก็ดีนะ,2
สักวันมะ,0
ป่ะกินกันน้องอิอิ,0
แล้วค่าา,0
ขอบคุนค้ะ,2
วันที่หิวมากๆ จะดี,0
เห้ยแก ของใหม่,0
คิดเงินคิดครบทำไมส่งของไม่ครบคะ,1
โดนมาเหมือนกันค่ะ,1
Hotpot แพงอ่า. จำกัดเวลาอีก,1
ได้ตลอดคับคุนเทอ,0
พ่อเลี้ยง5555,0
ยากกิน ทำไมสงขลา ไม่มี,1
แท๊กไปงั้นแหละไม่แต่งหรอก,1
น่าสน!!!ไปม๊ะ,0
ตอนแท็กกูหิวด้วย,0
นาวาร่าเพลาเดิมอีกเสียงครับ,1
ผ้าอนามัยยี่ห้ออื่นก็บวม 😒,1
เบื่อคนเล่นตัว. 5555,1
เร็วๆนี้ค่ะ,0
บ่เคยคึด,2
ครับผม,2
จัดหน่อยมะ,0
กุหิว ได้โปรด,0
ไป ๆ อิอิ,2
ทำไมเราเช้าสบายตายตอนเที่ยง,1
ท้องเสียเข้ารพ ไม่ชอบแล้ว,1
ไม่ใช่เรื่อง,1
เตรียมท้องรอ,0
แสงโสมไง ละกูไม่ชอบไง,1
จัดปายยยย 555,0
อีควายกุไม่ได้รวยนะอีเหี้ย,1
ขอโจ๊กที่ข้นๆ เหมือนกันทุกสาขา,1
ขุดทางเท้าตอนห้าครึ่งอะนะ,1
แหมมมม,2
เบียร์ช้างขมๆๆๆๆ อร้วกๆๆๆๆ,1
หาคนจ่าย,2
สูววว,0
ผมยังยืนยันทำเกินกว่าเหตุครับ,1
เลี้ยงนะ,2
เอาใว้ไม่ได้แล้วคนไม่ดี,1
ขอบคุณนะคะ,0
เป็นกำบังใจให้ครับ,0
ยูเบียร์คือจะอ้วก..,1
จัดไหม,2
จิงรึ,2
จัดดดดดด,0
ชื่อแสงโสม,2
โหลลลล,2
มาเลยพุงแตกต๊บ,0
จริงๆแหละ,2
ใช่ค่ะ ^^,0
งับ,2
สี่รูๆๆๆ,2
เอิ่มมม วันนี้จ่ายไป 310,1
เจ้งไปละคับนิสิต,1
เหมา อิเหี้ยยยน อินนีสฟรี!!!!!!,1
ค่าเช่าแพงกว่าค่าแดกอีก55555,1
ถ้าแอพนี้แจก ไม่มีทางกดทันหรอก 55,1
Now!!,2
ซื้อ1แถม1,2
ที่จอดรถน้อย,1
กูอยากลอง,2
ภายใน Toyota สวย,0
สนนน,2
สู้ๆครับพี่ๆ,0
Hotpot มันไม่ค่อยอร่อยนะ,1
เด๋วๆ ต้องใส่ชุดไทยอ๋ออออ,1
เลิกกินบาบิก้อนยาวๆ,1
นาวาร่าครับ ติได้เพราะเคยใช้,1
สู้ๆ ครับ,0
ของเรามีไม่กี่น้ำจิ้มเอง,1
แม่นายเหี้ยไร นี่มึงตื่นยัง,1
จัดไป 🙄❤️,0
ดีคับพี่,0
เบียร์หมีคือหนักหัวมากกกกก,1
555+จัดมาสามลิตร,0
อยากกินจ้า,0
จะกินแม็ก แต่เบื่อเหลือเกิน,1
นี้,2
น่าสนใจจจ,0
ไปๆๆๆ,0
โดนแท้ละ,0
5555555 สถานการณ์คุ้นๆ 10%,1
เอาของขวัญมาก่อน,0
แหม่ม มมม.,2
ต่อคน,2
เสียตังกับอินนิสฟรีอีกละ,1
แมคบอนชอน,2
แพงจังวะ!!,1
น่าไปลองอะ,0
มิโซะ มึงทำกระทะไหม้,1
ถูก,2
ลาก่อน บาบีกอน ไข่พยาธิก็มา,1
อุ้ย,2
ไม่กินแล้วเบียช้าง,1
ดีคนับ,2
น่าโดนจังเลย,0
😌,2
เราแพ้ครีม snail whiteอ่ะค่ะ,1
บาบีก้อนทำม้องเสียป้ะนิ,1
Honda crv,2
อิๆ,2
พาไปหน่อยครับพี่,0
จะปรี๊ดแตกพนงเอมเค,1
พร้อมเมื่อพวกมันสูญพันธ์ไงเเจ๊ะ,1
กาต้มน้ำ :>,2
ไปกินซะก่อนหมดโปี,0
4จ่าย3ว่ะ🙊,0
เจอลีโอป๋องสองร้อยแดกไม่ลงเลย,1
ท้องร้องเลย,0
ตายแล้ว,2
หลังสอบ,0
โทษเบากว่าบุหรี่ไฟฟ้าอีก,1
ค่าชุดแพงกว่ามันลดมั้งหน่ะ,1
บะใจถึง,2
ไปกินกัน 55555,0
🤤🤤🤤🤤🤤🤤,0
เค้าเเพ้สเมอร์นอฟ​อ่ะตัว,1
Jazzz พอ ขับสบายๆ,0
บิโอเร แต่สิวขึ้นอะ,1
แต่ตอนนี้กินฟูลมูนไปก่อนนะอีสัด,1
ขาดันมาแล้ว. ดันซิครับรอรัย,1
โปร จ.-ศ.,2
อย่ามาชีส,1
ลูกหมู,2
ไปซื้อดีปะ,2
กะเพราหรือกะเพราะ,0
มึงดูดิ,2
แดกดีแม็กชิลๆคับ555,1
ซานตาเฟ่บ่อยากก,1
แจ้ง ตัวเลข sodium ซิครับ,1
หมูเลี้ยง,2
อยากไปนะแต่กินไม่คุ้ม😬😬,1
Hotpot555,2
ตะเกียบไม่ดี,1
จะดีเหรอ?,2
แต่พี่ออยกอนแล้วท้องเสียอะ,1
แสงโสมแบน,2
ทำไม,2
ไม่อร่อยเลย แห้ง เเละเหี่ยว,1
ฟินจนไม่อยากจะแดกอีกเลย,1
ใครอีกคนน,2
สาขาเซ็นปิ่น ที่เกิดเรื่องอะ,1
ป่ะ มื้อเที่ยงงงง,0
สนใจ?,2
เบื่อการโดนผ้าอนามัยบาดก้น,1
ไม่เอาแล้วววววว,1
จะทำไรอ่ะ,0
พาไปกินโหน่ยยยย,0
เฉลยที55,2
ลองๆ,2
เมื่อไหร่จะจำว่าแพ้โซฟี ฮึก,1
เห็นแย้ว,2
ได้หมดด,2
พี่กรแม่งเอาฝีหนองให้แดกหวะ 🤔,1
เอ็มเคไง,0
เบลนเหม็นๆๆๆ อยากกินลีโอ,1
